318.08,2.35626e-014
318.12,4.83588e-007
318.16,-1.23508e-005
318.2,-0.000195868
318.24,-0.000440473
318.28,-0.000633369
318.32,-0.000687053
318.36,-0.00030625
318.4,0.000478571
318.44,0.00153683
318.48,0.00248511
318.52,0.00275039
318.56,0.0024964
318.6,0.00054069
318.64,-0.00223849
318.68,-0.00542396
318.72,-0.00839973
318.76,-0.0106006
318.8,-0.0101607
318.84,-0.00750702
318.88,-0.00214273
318.92,0.00479031
318.96,0.0102986
319,0.0134797
319.04,0.0128131
319.08,0.00569604
319.12,-0.00563271
319.16,-0.0190092
319.2,-0.0316705
319.24,-0.0388527
319.28,-0.0383642
319.32,-0.0307408
319.36,-0.0179014
319.4,-0.000972126
319.44,0.0194345
319.48,0.0292512
319.52,0.0288734
319.56,0.0244911
319.6,0.00580023
319.64,-0.0168009
319.68,-0.0421898
319.72,-0.0562033
319.76,-0.0607487
319.8,-0.0496471
319.84,-0.0233272
319.88,0.00662694
319.92,0.0446953
319.96,0.0700704
320,0.0875619
320.04,0.0808005
320.08,0.0533602
320.12,0.0158614
320.16,-0.0318723
320.2,-0.0733209
320.24,-0.0933514
320.28,-0.091665
320.32,-0.0643616
320.36,-0.0257295
320.4,0.0307669
320.44,0.0895555
320.48,0.123665
320.52,0.141375
320.56,0.126324
320.6,0.0832149
320.64,0.00319749
320.68,-0.0667475
320.72,-0.115124
320.76,-0.135488
320.8,-0.122888
320.84,-0.0753844
320.88,0.00837752
320.92,0.0921789
320.96,0.168582
321,0.212506
321.04,0.20025
321.08,0.16932
321.12,0.0849982
321.16,-0.0143209
321.2,-0.127732
321.24,-0.195956
321.28,-0.21307
321.32,-0.175275
321.36,-0.0881879
321.4,0.0309695
321.44,0.143129
321.48,0.228418
321.52,0.255522
321.56,0.255304
321.6,0.178926
321.64,0.0305997
321.68,-0.102294
321.72,-0.232529
321.76,-0.294559
321.8,-0.303556
321.84,-0.241852
321.88,-0.113285
321.92,0.0533901
321.96,0.200904
322,0.314544
322.04,0.366838
322.08,0.33083
322.12,0.201116
322.16,0.00115881
322.2,-0.222535
322.24,-0.406756
322.28,-0.471079
322.32,-0.460888
322.36,-0.325962
322.4,-0.10434
322.44,0.101867
322.48,0.295052
322.52,0.390511
322.56,0.376613
322.6,0.265834
322.64,0.0250775
322.68,-0.209544
322.72,-0.41241
322.76,-0.526192
322.8,-0.549666
322.84,-0.447617
322.88,-0.217959
322.92,0.0450797
322.96,0.285996
323,0.491592
323.04,0.538945
323.08,0.449128
323.12,0.262016
323.16,-0.0293095
323.2,-0.30379
323.24,-0.545498
323.28,-0.69245
323.32,-0.648387
323.36,-0.458671
323.4,-0.140998
323.44,0.212349
323.48,0.508057
323.52,0.706185
323.56,0.711005
323.6,0.56186
323.64,0.275691
323.68,-0.135107
323.72,-0.426581
323.76,-0.668745
323.8,-0.775147
323.84,-0.672272
323.88,-0.345865
323.92,0.0552798
323.96,0.424276
324,0.777323
324.04,0.909526
324.08,0.869218
324.12,0.548913
324.16,0.177976
324.2,-0.356294
324.24,-0.703448
324.28,-0.934971
324.32,-0.931698
324.36,-0.720037
324.4,-0.340106
324.44,0.124472
324.48,0.583739
324.52,0.913396
324.56,0.92569
324.6,0.707
324.64,0.332446
324.68,-0.202499
324.72,-0.654609
324.76,-0.972045
324.8,-1.04109
324.84,-0.947788
324.88,-0.535614
324.92,0.0227143
324.96,0.573385
325,0.946427
325.04,1.15776
325.08,1.11327
325.12,0.760559
325.16,0.166809
325.2,-0.460375
325.24,-0.979626
325.28,-1.30314
325.32,-1.2328
325.36,-0.790919
325.4,-0.178234
325.44,0.449184
325.48,1.02572
325.52,1.37169
325.56,1.43419
325.6,1.00156
325.64,0.333871
325.68,-0.452074
325.72,-1.2249
325.76,-1.74826
325.8,-1.96723
325.84,-1.83185
325.88,-1.26231
325.92,-0.571639
325.96,0.285139
326,0.901687
326.04,1.27914
326.08,1.23287
326.12,0.876809
326.16,0.201794
326.2,-0.562679
326.24,-1.1287
326.28,-1.5072
326.32,-1.4999
326.36,-1.1097
