-12500,-6.56162,11.8375
-12493.9,26.9868,19.7754
-12487.8,38.4797,-0.396502
-12481.7,17.3355,-23.8146
-12475.6,-3.75461,-28.1198
-12469.5,-3.66075,-26.1569
-12463.4,-13.7204,-14.1825
-12457.3,-17.3843,-4.71196
-12451.2,-7.10616,-18.6771
-12445.1,-0.516865,-42.5983
-12439,-0.00410461,-27.6068
-12432.9,2.09781,20.4498
-12426.8,20.5599,-2.76333
-12420.7,36.8881,-32.7092
-12414.5,44.9709,1.64289
-12408.4,34.0624,-19.2126
-12402.3,22.001,-96.4565
-12396.2,2.90083,-83.527
-12390.1,-48.3671,-20.7111
-12384,-47.8774,0.850237
-12377.9,12.6777,48.8641
-12371.8,37.4431,53.9656
-12365.7,13.59,-15.332
-12359.6,-24.8243,-59.7651
-12353.5,-65.2476,-57.9755
-12347.4,-48.8135,-23.6554
-12341.3,-19.5841,16.9806
-12335.2,-31.398,28.641
-12329.1,-35.2996,-12.2107
-12323,-41.2218,-54.3086
-12316.9,-11.821,-27.3001
-12310.8,39.3237,40.4349
-12304.7,-1.39768,61.4354
-12298.6,-56.6467,55.3855
-12292.5,-0.992219,26.0619
-12286.4,24.2671,-7.60878
-12280.3,-33.107,13.7435
-12274.2,-24.125,12.5944
-12268.1,29.7244,-30.4053
-12262,19.6454,-57.0363
-12255.9,-17.4728,-43.4013
-12249.8,-12.8244,-19.1597
-12243.7,10.1267,-0.686018
-12237.5,13.4546,7.49438
-12231.4,-8.55351,1.00204
-12225.3,-15.9308,-11.8769
-12219.2,14.6891,-33.9369
-12213.1,37.9888,-19.393
-12207,31.2198,15.4424
-12200.9,15.6493,25.7007
-12194.8,-0.658332,22.9463
-12188.7,-10.9598,24.2164
-12182.6,-3.78786,39.9658
-12176.5,4.49237,51.1566
-12170.4,1.56178,4.09204
-12164.3,5.43135,-39.4701
-12158.2,-19.3342,-9.16261
-12152.1,-17.7729,23.3029
-12146,30.9969,55.6212
-12139.9,19.4388,75.8636
-12133.8,2.27229,53.4579
-12127.7,-4.87825,20.6581
-12121.6,-0.412444,18.3155
-12115.5,25.9882,34.0508
-12109.4,17.7746,-12.4442
-12103.3,19.8038,-63.8318
-12097.2,13.766,-33.8692
-12091.1,-25.8743,30.6447
-12085,-26.7071,50.4846
-12078.9,-2.28514,8.2541
-12072.8,2.16874,-11.1825
-12066.6,-18.0781,-13.2422
-12060.5,-57.0883,-41.2903
-12054.4,-66.5201,-39.4623
-12048.3,-8.85551,-22.743
-12042.2,73.3141,-13.7208
-12036.1,76.9817,-15.4545
-12030,12.453,-48.6611
-12023.9,-42.6665,-79.2201
-12017.8,-76.2479,-88.0386
-12011.7,-76.7393,-43.1547
-12005.6,-43.1256,18.0475
-11999.5,-24.0222,19.4434
-11993.4,-8.18616,24.894
-11987.3,26.5334,54.7031
-11981.2,24.7283,56.2788
-11975.1,9.36452,32.3538
-11969,3.3616,11.1391
-11962.9,-11.1765,-8.86708
-11956.8,-0.487271,-36.7717
-11950.7,24.093,-33.9812
-11944.6,-0.192396,6.71147
-11938.5,-43.072,6.57206
-11932.4,-65.6264,-41.8584
-11926.3,-57.3812,-24.4761
-11920.2,-23.8527,19.2235
