-12500,-31.5218,-26.4499
-12493.9,-39.3386,-7.61184
-12487.8,-33.9078,9.22748
-12481.7,-18.7894,15.6682
-12475.6,-2.8432,9.78389
-12469.5,5.03638,-2.61143
-12463.4,1.23399,-11.2238
-12457.3,-10.3646,-7.24568
-12451.2,-20.6082,11.3792
-12445.1,-20.5424,38.4035
-12439,-6.96582,62.3677
-12432.9,15.1818,72.6074
-12426.8,35.0971,64.8131
-12420.7,41.8996,43.0459
-12414.5,30.7323,17.158
-12408.4,5.73295,-2.81771
-12402.3,-21.8565,-12.037
-12396.2,-39.4723,-12.9084
-12390.1,-39.7427,-12.7598
-12384,-24.1613,-18.6172
-12377.9,-1.92349,-32.2982
-12371.8,15.3583,-48.8385
-12365.7,20.0621,-59.2757
-12359.6,12.4901,-56.1937
-12353.5,0.180786,-38.7085
-12347.4,-6.91125,-13.7988
-12341.3,-2.52629,7.04625
-12335.2,12.0503,14.1271
-12329.1,28.6296,5.20972
-12323,36.8878,-12.799
-12316.9,30.508,-27.3813
-12310.8,11.1383,-27.3771
-12304.7,-12.1725,-9.55979
-12298.6,-27.8094,18.9661
-12292.5,-28.0052,44.1101
-12286.4,-13.1994,52.2653
-12280.3,8.14349,37.8967
-12274.2,24.2019,7.02931
-12268.1,26.3472,-25.4407
-12262,13.9102,-43.3461
-12255.9,-5.51075,-37.7527
-12249.8,-20.3624,-11.7917
-12243.7,-21.6254,20.8434
-12237.5,-7.83274,42.9974
-12231.4,14.1989,42.9891
-12225.3,33.2933,20.626
-12219.2,40.2357,-12.8745
-12213.1,32.892,-40.9439
-12207,17.2273,-50.3804
-12200.9,3.67917,-38.0399
-12194.8,0.990235,-12.0016
-12188.7,11.0471,13.23
-12182.6,27.7039,24.6995
-12176.5,40.2804,17.7353
-12170.4,39.7646,-2.13825
-12164.3,24.1834,-22.9273
-12158.2,0.0628815,-33.206
-12152.1,-20.9066,-28.4058
-12146,-28.1669,-12.8576
-12139.9,-18.0552,3.36912
-12133.8,4.18918,10.8094
-12127.7,27.2761,6.31926
-12121.6,39.9796,-5.17875
-12115.5,37.0971,-13.8964
-12109.4,21.9738,-11.3885
-12103.3,4.25962,3.94301
-12097.2,-5.75036,25.37
-12091.1,-2.94103,41.3812
-12085,9.90404,42.308
-12078.9,23.9598,26.2511
-12072.8,29.6533,0.811572
-12066.6,22.2993,-20.5231
-12060.5,4.87149,-25.5265
-12054.4,-13.6737,-9.98808
-12048.3,-23.4921,19.659
-12042.2,-19.4398,49.3928
-12036.1,-3.949,64.7718
-12030,14.4239,58.3931
-12023.9,25.9006,33.6428
-12017.8,25.0016,2.76245
-12011.7,13.5188,-19.6624
-12005.6,-0.730548,-24.238
-11999.5,-8.59634,-11.3002
-11993.4,-4.99307,9.85222
-11987.3,8.12927,26.3929
-11981.2,22.9486,28.9405
-11975.1,30.3689,16.2257
-11969,25.3703,-4.95276
-11962.9,9.98793,-24.1784
-11956.8,-7.81803,-33.5261
-11950.7,-18.7505,-31.7757
-11944.6,-17.5588,-24.4146
-11938.5,-6.06648,-19.6282
-11932.4,7.93858,-22.8209
-11926.3,15.3431,-33.0146
-11920.2,11.1742,-43.3086
-11914.1,-2.31952,-45.1541
-11908,-16.8501,-33.9023
-11901.9,-22.9528,-12.2838
-11895.8,-15.7608,10.3763
-11889.6,1.68181,22.9453
-11883.5,19.6289,18.6647
-11877.4,26.8628,-0.774844
-11871.3,17.1116,-25.6606
-11865.2,-6.96451,-43.0975
-11859.1,-34.5928,-43.6973
-11853,-52.2499,-26.4779
-11846.9,-50.768,0.699142
-11840.8,-30.3434,25.3841
-11834.7,-0.678286,37.1358
-11828.6,23.8971,32.8378
-11822.5,31.7509,17.8664
-11816.4,19.8214,2.56615
-11810.3,-5.07223,-3.89499
-11804.2,-30.1046,1.20457
-11798.1,-43.3215,12.6981
-11792,-39.765,20.6834
-11785.9,-23.5811,16.4439
-11779.8,-5.11666,-2.23166
-11773.7,5.21783,-29.3417
-11767.6,2.82139,-53.5441
-11761.5,-8.74846,-64.0141
-11755.4,-20.1554,-56.056
-11749.3,-21.9265,-33.4055
-11743.2,-10.0783,-6.05327
-11737.1,11.4603,15.1024
-11731,32.9842,23.7503
-11724.9,44.432,20.8112
-11718.7,41.0059,12.9392
-11712.6,25.8065,7.95944
-11706.5,8.03295,10.0271
-11700.4,-2.20229,17.3402
-11694.3,0.503646,23.6679
-11688.2,13.9338,22.6654
-11682.1,29.6352,12.2962
-11676,37.7482,-3.37014
-11669.9,32.513,-16.1721
-11663.8,15.3587,-18.5843
-11657.7,-6.08745,-8.39685
-11651.6,-22.4039,9.47255
-11645.5,-27.6049,25.2768
-11639.4,-22.2037,29.7143
-11633.3,-12.4258,19.2805
-11627.2,-6.14619,-1.37636
-11621.1,-8.00972,-21.5697
-11615,-16.6481,-30.1645
-11608.9,-25.6418,-21.6657
-11602.8,-27.664,0.534143
-11596.7,-19.3313,25.6024
-11590.6,-3.82736,40.7265
-11584.5,10.402,37.7203
-11578.4,14.3007,17.2598
-11572.3,3.63393,-11.4877
-11566.2,-17.9435,-35.6112
-11560.1,-40.1057,-45.0023
-11554,-50.9281,-37.2181
-11547.8,-43.2015,-18.1463
-11541.7,-18.5832,1.70733
-11535.6,12.7434,13.1451
-11529.5,36.8564,13.1142
-11523.4,42.9079,5.86686
-11517.3,28.4415,-0.0401726
-11511.2,0.480188,2.90796
-11505.1,-28.1151,16.5588
-11499,-45.0457,35.7578
-11492.9,-44.3872,50.992
-11486.8,-28.8879,53.4834
-11480.7,-7.78457,39.8994
-11474.6,8.45234,14.1444
-11468.5,13.5051,-14.6208
-11462.4,7.90497,-36.5205
-11456.3,-2.15819,-45.5246
-11450.2,-8.93726,-41.6507
-11444.1,-7.6587,-29.8757
-11438,1.06035,-16.7138
-11431.9,12.0802,-6.61985
-11425.8,19.1432,-0.281976
-11419.7,18.6634,4.4434
-11413.6,11.6663,9.86751
-11407.5,2.84473,16.0111
-11401.4,-2.54815,20.0708
-11395.3,-2.00148,18.2246
-11389.2,2.77471,8.61309
-11383.1,7.05243,-6.50845
-11377,6.1876,-21.065
-11370.8,-1.30433,-28.034
-11364.7,-12.611,-23.4095
-11358.6,-22.1455,-8.92013
-11352.5,-24.8353,8.25858
-11346.4,-19.2139,18.9321
-11340.3,-8.41871,16.7211
-11334.2,1.56223,1.66002
-11328.1,5.40184,-19.5527
-11322,1.63713,-36.9388
-11315.9,-6.38652,-42.5191
-11309.8,-12.466,-34.5968
-11303.7,-11.3141,-18.6377
-11297.6,-1.94246,-4.18585
-11291.5,11.4083,0.518236
-11285.4,21.4794,-6.78069
-11279.3,22.1926,-21.0442
-11273.2,12.4426,-32.8143
-11267.1,-2.78687,-33.7219
-11261,-14.815,-21.5337
-11254.9,-15.988,-1.82839
-11248.8,-4.1556,14.7868
-11242.7,15.6842,18.4946
-11236.6,33.6653,5.9476
-11230.5,40.1967,-17.3992
-11224.4,31.2457,-39.7303
-11218.3,10.8505,-48.9066
-11212.2,-10.635,-38.8969
-11206.1,-21.7684,-13.1222
-11199.9,-16.0079,17.1425
-11193.8,4.72602,38.5013
-11187.7,30.8544,42.2537
-11181.6,49.9324,28.6572
-11175.5,52.9157,6.40214
-11169.4,38.5995,-12.3311
-11163.3,13.9268,-18.4715
-11157.2,-9.91839,-10.7046
-11151.1,-23.4447,4.29565
-11145,-23.593,16.0383
-11138.9,-14.7693,16.3471
-11132.8,-5.74013,3.97957
-11126.7,-4.24413,-14.8133
-11120.6,-12.3976,-29.9968
-11114.5,-25.4799,-33.5312
-11108.4,-34.7533,-23.8852
-11102.3,-32.6942,-6.73117
-11096.2,-17.6481,8.51199
-11090.1,4.7603,14.2217
-11084,24.3255,8.9602
-11077.9,31.6295,-1.85041
-11071.8,23.1465,-9.34678
-11065.7,3.26073,-6.72055
-11059.6,-17.9304,6.45735
-11053.5,-29.8586,23.6872
-11047.4,-26.9411,35.1845
-11041.3,-11.3182,33.6727
-11035.2,8.54868,18.9581
-11029.1,22.5764,-1.47075
-11022.9,24.4376,-16.3434
-11016.8,14.6887,-16.9307
-11010.7,0.0224086,-2.23112
-11004.6,-10.8026,20.0183
-10998.5,-11.9827,37.2685
-10992.4,-3.79282,39.0007
-10986.3,7.89445,22.7429
