-12500,-20.1391,-10.7081
-12493.9,-21.0498,11.5428
-12487.8,-4.36355,27.9317
-12481.7,18.7314,26.372
-12475.6,32.1383,4.97043
-12469.5,24.7944,-26.5462
-12463.4,-2.19992,-52.2545
-12457.3,-35.5913,-59.2011
-12451.2,-57.3065,-44.9725
-12445.1,-54.971,-19.1892
-12439,-29.5164,2.05803
-12432.9,4.70248,5.68993
-12426.8,27.6134,-10.4526
-12420.7,24.768,-35.9717
-12414.5,-4.08716,-53.6905
-12408.4,-44.2126,-49.6905
-12402.3,-73.5517,-21.8893
-12396.2,-74.7931,17.886
-12390.1,-45.1521,49.7739
-12384,1.65107,56.6324
-12377.9,42.4846,33.7178
-12371.8,57.1901,-8.20695
-12365.7,39.4979,-48.2658
-12359.6,0.443087,-66.5507
-12353.5,-37.6338,-54.8366
-12347.4,-53.2509,-20.9832
-12341.3,-37.4387,15.4854
-12335.2,1.49347,34.2467
-12329.1,42.6621,25.4939
-12323,64.1512,-4.58767
-12316.9,54.9993,-37.2758
-12310.8,21.0575,-51.8327
-12304.7,-18.4424,-37.2876
-12298.6,-41.6231,1.06956
-12292.5,-36.018,44.1386
-12286.4,-5.3057,69.1336
-12280.3,32.9109,61.8778
-12274.2,56.9442,24.5584
-12268.1,52.9825,-25.271
-12262,22.575,-63.8677
-12255.9,-18.3691,-73.6394
-12249.8,-48.3839,-51.9779
-12243.7,-52.0962,-11.943
-12237.5,-28.3277,25.334
-12231.4,9.66113,42.1606
-12225.3,41.6978,33.34
-12219.2,51.6798,7.96487
-12213.1,35.9546,-16.7079
-12207,4.66685,-25.5497
-12200.9,-24.3563,-14.094
-12194.8,-35.5275,9.42508
-12188.7,-23.657,29.4439
-12182.6,3.99779,32.5284
-12176.5,32.5561,15.3641
-12170.4,48.1408,-13.3127
-12164.3,45.2956,-37.8552
-12158.2,29.1265,-44.8418
-12152.1,11.3076,-30.875
-12146,2.61858,-4.53462
-12139.9,6.5421,18.5951
-12133.8,17.614,24.9198
-12127.7,25.293,10.6403
-12121.6,20.836,-16.1078
-12115.5,2.96431,-39.9821
-12109.4,-21.0814,-47.2549
-12103.3,-39.6994,-33.6349
-12097.2,-43.7902,-6.59539
-12091.1,-32.23,19.0865
-12085,-12.6992,29.9508
-12078.9,2.64893,21.6112
-12072.8,4.15733,1.14852
-12066.6,-9.78782,-17.2418
-12060.5,-31.8484,-20.8063
-12054.4,-49.9683,-5.98288
-12048.3,-54.2698,19.2139
-12042.2,-42.6041,39.6585
-12036.1,-21.5656,41.9294
-12030,-2.44928,22.4156
-12023.9,5.42032,-10.0252
-12017.8,0.0472692,-38.5227
-12011.7,-12.3213,-47.3657
-12005.6,-21.2215,-30.761
-11999.5,-18.5076,3.80337
-11993.4,-3.48176,39.5475
-11987.3,16.478,59.5638
-11981.2,30.2295,56.0264
-11975.1,29.6111,34.265
-11969,14.6256,9.41434
-11962.9,-6.09131,-2.45159
-11956.8,-19.9481,6.34956
-11950.7,-17.6248,30.6415
-11944.6,1.30754,55.366
-11938.5,27.7037,64.3544
-11932.4,47.6425,49.9096
-11926.3,50.0961,17.7126
-11920.2,33.1462,-15.8499
-11914.1,5.18879,-32.5584
-11908,-19.641,-22.5312
-11901.9,-29.2915,10.014
-11895.8,-20.4638,48.7061
-11889.6,-0.33049,73.6953
-11883.5,17.6989,72.3201
-11877.4,21.7837,45.8941
-11871.3,8.58983,8.87617
-11865.2,-14.6312,-19.1112
-11859.1,-34.0683,-23.9944
-11853,-37.2521,-4.80487
-11846.9,-20.359,26.0385
-11840.8,9.27538,49.7785
-11834.7,36.9545,51.7247
-11828.6,48.6803,29.2473
-11822.5,38.9774,-6.99011
-11816.4,14.0524,-39.0943
-11810.3,-11.5638,-51.804
-11804.2,-23.0937,-40.6235
-11798.1,-13.8364,-13.7919
-11792,10.9261,12.8181
-11785.9,36.675,24.8119
-11779.8,47.5985,17.1787
-11773.7,35.3631,-3.40427
-11767.6,3.86221,-22.994
-11761.5,-32.7055,-28.8031
-11755.4,-57.3911,-16.6832
-11749.3,-59.5362,6.62122
-11743.2,-40.339,27.6647
-11737.1,-11.9244,34.3985
-11731,9.50791,23.3952
-11724.9,12.6363,1.9598
-11718.7,-2.88797,-16.1329
-11712.6,-26.5201,-18.8272
-11706.5,-42.9491,-3.14094
-11700.4,-40.8085,22.6376
-11694.3,-19.1053,43.3102
-11688.2,12.1702,45.3274
-11682.1,37.5411,24.7376
-11676,44.5397,-10.0141
-11669.9,30.488,-42.14
-11663.8,3.83568,-55.2907
-11657.7,-20.6032,-42.2833
-11651.6,-29.8076,-8.99466
-11645.5,-19.5571,28.6971
-11639.4,3.54606,53.2278
-11633.3,26.0604,54.3688
-11627.2,35.3822,34.0955
-11621.1,26.8032,4.82246
-11615,6.05054,-17.7939
-11608.9,-14.028,-23.3459
-11602.8,-20.7171,-11.758
-11596.7,-8.56659,7.65838
-11590.6,17.5178,22.3351
-11584.5,44.8622,24.0265
-11578.4,59.7915,13.4229
-11572.3,54.8314,-0.761843
-11566.2,32.4627,-7.50717
-11560.1,3.52168,-0.496264
-11554,-18.7002,17.7871
-11547.8,-25.333,37.3184
-11541.7,-16.0704,46.4161
-11535.6,1.46786,38.7776
-11529.5,16.502,17.4937
-11523.4,21.1294,-6.38642
-11517.3,14.2453,-20.0016
-11511.2,1.35547,-16.0343
-11505.1,-9.29442,2.98155
-11499,-11.7948,25.9409
-11492.9,-5.84121,39.3866
-11486.8,3.59887,35.1539
-11480.7,9.79951,15.083
-11474.6,8.69959,-9.93721
-11468.5,1.47808,-26.0917
-11462.4,-6.26552,-24.4877
-11456.3,-8.19796,-6.26344
-11450.2,-1.51187,17.9674
-11444.1,10.8942,34.0556
-11438,21.7431,32.2949
-11431.9,23.5395,12.9231
-11425.8,13.1519,-13.9802
-11419.7,-5.92482,-34.1504
-11413.6,-25.0837,-37.1584
-11407.5,-35.1767,-22.2509
-11401.4,-31.6086,1.27894
-11395.3,-17.0332,19.3909
-11389.2,-0.0255903,21.2454
-11383.1,9.6299,5.29781
-11377,6.45601,-19.9035
-11370.8,-7.51377,-40.6176
-11364.7,-23.7028,-45.6961
-11358.6,-31.7012,-32.7874
-11352.5,-25.1386,-9.48155
-11346.4,-5.48111,11.2314
-11340.3,18.4302,18.4797
-11334.2,34.9121,9.66751
-11328.1,35.6428,-8.28822
-11322,20.1595,-23.3091
-11315.9,-3.79776,-25.5124
-11309.8,-24.2991,-13.2144
-11303.7,-31.427,5.99578
-11297.6,-22.335,19.8229
-11291.5,-2.4884,18.8498
-11285.4,17.5126,2.67126
-11279.3,27.6882,-19.1762
-11273.2,23.8733,-32.2583
-11267.1,9.56434,-25.5868
-11261,-6.4478,1.48604
-11254.9,-15.2047,37.8989
-11248.8,-12.5429,66.1177
-11242.7,-1.15827,71.3174
-11236.6,11.2695,49.5333
-11230.5,16.7026,10.2181
-11224.4,11.4273,-28.3571
-11218.3,-1.8622,-48.4887
-11212.2,-15.7007,-42.1713
-11206.1,-22.2072,-15.0182
-11199.9,-17.6277,17.1398
-11193.8,-4.47764,37.0649
-11187.7,9.90497,35.4383
-11181.6,17.5268,15.5643
-11175.5,14.2323,-9.08407
-11169.4,1.97146,-22.985
-11163.3,-12.4075,-17.6854
-11157.2,-21.0907,3.28945
-11151.1,-19.6817,26.5485
-11145,-9.51931,36.7576
-11138.9,3.35808,25.8447
-11132.8,11.952,-1.85075
-11126.7,12.5375,-31.5582
-11120.6,6.90378,-46.2375
-11114.5,1.27071,-36.4119
-11108.4,2.47551,-6.09397
-11102.3,13.6282,28.6969
-11096.2,31.7747,48.2539
-11090.1,49.0059,39.9116
-11084,56.5085,5.32029
-11077.9,49.3632,-39.8258
-11071.8,29.4435,-73.6238
-11065.7,4.77057,-79.2658
-11059.6,-14.3771,-53.7873
-11053.5,-20.5291,-9.60031
-11047.4,-12.5671,31.9759
-11041.3,4.08729,51.6859
-11035.2,20.6206,41.9542
-11029.1,29.4925,10.1235
-11022.9,28.0499,-26.1791
-11016.8,19.2132,-48.7902
