-12500,7.58792,-10.4439
-12493.9,14.8984,-10.0165
-12487.8,15.4268,-9.67796
-12481.7,21.6583,10.578
-12475.6,10.848,25.3138
-12469.5,-23.0701,14.7275
-12463.4,-38.9442,8.95171
-12457.3,-18.9323,11.0454
-12451.2,-10.9708,-11.4493
-12445.1,-4.64525,-29.4075
-12439,15.437,-9.75038
-12432.9,-1.58388,7.8233
-12426.8,-16.5612,-11.2845
-12420.7,7.10988,-24.8972
-12414.5,16.6154,-5.71743
-12408.4,-3.79272,16.9433
-12402.3,-25.3022,28.2666
-12396.2,-39.1779,28.3313
-12390.1,-37.249,22.3114
-12384,-15.9956,16.3286
-12377.9,-2.24015,17.2537
-12371.8,-0.614573,20.675
-12365.7,1.12094,-3.49901
-12359.6,-8.56215,-22.0015
-12353.5,-26.5669,10.2106
-12347.4,-39.3588,37.7424
-12341.3,-40.8083,20.5963
-12335.2,-36.2386,-13.789
-12329.1,-33.9969,-30.6172
-12323,-21.6205,-23.5296
-12316.9,2.68308,-26.0894
-12310.8,-0.615326,-44.6995
-12304.7,-19.431,-32.1995
-12298.6,-9.84943,8.97027
-12292.5,1.61435,15.2146
-12286.4,3.91811,0.220828
-12280.3,2.48001,15.9419
-12274.2,-18.224,24.0021
-12268.1,-30.6267,5.23799
-12262,-19.5318,12.53
-12255.9,-6.74545,20.7774
-12249.8,-0.572569,12.9162
-12243.7,-0.676421,16.4233
-12237.5,11.9641,11.5517
-12231.4,26.4871,4.09161
-12225.3,9.0879,-13.0573
-12219.2,6.40087,-28.761
-12213.1,8.7914,-11.069
-12207,-34.8169,4.17264
-12200.9,-53.9586,-4.74195
-12194.8,-26.0781,-28.4581
-12188.7,-22.0625,-42.1341
-12182.6,-43.4851,-16.4102
-12176.5,-33.0018,15.2662
-12170.4,-5.40372,19.7754
-12164.3,-2.05611,19.6613
-12158.2,-36.4677,20.0971
-12152.1,-57.0766,3.95729
-12146,-26.3146,-14.912
-12139.9,-5.84673,-8.19505
-12133.8,-3.31798,11.6577
-12127.7,2.73218,28.1179
-12121.6,-5.26687,26.9137
-12115.5,-31.171,8.38818
-12109.4,-40.9686,5.94581
-12103.3,-16.2999,8.05839
-12097.2,4.73474,-12.683
-12091.1,-5.23037,-41.8713
-12085,-16.5675,-28.5801
-12078.9,-1.99574,10.9507
-12072.8,7.40928,10.4123
-12066.6,-11.1669,-14.9091
-12060.5,-18.0572,-17.4536
-12054.4,5.1083,-3.53718
