-12500,-55.2468,-13.7746
-12493.9,-51.6468,2.73957
-12487.8,-34.6055,11.7673
-12481.7,-12.0998,7.09905
-12475.6,5.12723,-8.87494
-12469.5,9.21311,-26.6511
-12463.4,-0.728561,-35.3815
-12457.3,-18.3058,-29.4953
-12451.2,-33.4824,-12.2156
-12445.1,-38.1189,6.16116
-12439,-30.3306,14.283
-12432.9,-15.2624,6.56411
-12426.8,-1.89646,-13.2147
-12420.7,2.25138,-33.722
-12414.5,-4.49509,-42.3814
-12408.4,-17.0253,-32.6057
-12402.3,-26.4587,-7.80391
-12396.2,-25.3838,20.1993
-12390.1,-12.2909,37.5248
-12384,7.38344,35.835
-12377.9,24.2519,16.897
-12371.8,30.323,-8.45445
-12365.7,23.6237,-26.3599
-12359.6,9.38291,-27.5715
-12353.5,-2.9944,-12.4025
-12347.4,-5.49542,9.73007
-12341.3,3.58393,25.806
-12335.2,18.2935,26.5437
-12329.1,28.196,11.4128
-12323,24.4058,-11.4457
-12316.9,5.12507,-30.1724
-12310.8,-22.5584,-36.0258
-12304.7,-45.8482,-28.0956
-12298.6,-52.8607,-13.2285
-12292.5,-39.1444,-1.35912
-12286.4,-10.4697,0.852001
-12280.3,19.8058,-5.79623
-12274.2,37.5418,-13.569
-12268.1,35.2067,-12.7285
-12262,15.8556,2.08866
-12255.9,-8.52125,27.9258
-12249.8,-23.4733,54.4762
-12243.7,-19.934,69.5627
-12237.5,0.807823,66.0119
-12231.4,27.7352,45.9052
-12225.3,46.0321,19.6316
-12219.2,45.1384,0.159094
-12213.1,24.5724,-4.24907
-12207,-5.64418,5.32686
-12200.9,-30.2166,19.2098
-12194.8,-36.6577,24.9122
-12188.7,-21.8801,14.6744
-12182.6,6.22986,-9.61591
-12176.5,33.0712,-37.0556
-12170.4,45.0968,-53.6784
-12164.3,36.9085,-50.3991
-12158.2,13.9172,-28.3999
-12152.1,-10.7738,1.20496
-12146,-23.4867,23.3603
-12139.9,-17.2157,27.3874
-12133.8,4.83005,12.9077
-12127.7,31.1501,-10.0591
-12121.6,48.1267,-26.9548
-12115.5,47.0277,-27.2153
