x,y
228.8167644491735,208.58922514335404
228.54246775083885,208.87593410876158
228.08365101866414,208.43585117933938
225.82130331660804,206.01577232641017
225.1242395203661,204.17285931354073
230.76336370708617,204.7848949961879
228.6843577941197,204.43856835769935
229.393296554061,206.15326203552365
231.03847092428194,201.83514926551246
230.79922508757903,199.56019246929495
234.37219445912157,199.28019098551607
235.486099236498,199.87768765550013
234.22128157108133,197.83777469099292
231.60984114488915,194.43508723289474
231.8078597279827,193.11660805925607
229.70765520003766,194.76858276351206
228.07427135614137,194.74270832309244
228.48587941137632,193.1761054680269
228.80527825342224,193.7330869133072
228.99838462343476,194.49475740012937
228.90549828049677,198.36104484982926
227.14594040258513,199.404695247354
226.15114039005326,200.70190196271
227.17008707111486,198.90685031604846
226.91678399002035,197.58221750667542
225.83280841448868,197.09940722621974
229.76931878407373,198.3855985033346
231.22649996462704,200.56451919760943
230.2881654886136,199.75265953084332
231.45564366396127,197.41696207498754
233.54596911111784,198.23206505629437
232.12320854185032,197.3112189542992
230.6674206312955,198.08164137674768
229.64756577332648,198.5190112020093
228.86685548887536,199.92038574694095
231.0077479818549,197.52429565598143
230.10844331485424,196.01913150462462
229.24028282023409,193.16988614312237
230.8703211004163,192.82972483903717
233.8039295850555,192.34442589210374
236.40882588563917,192.29100441939815
235.79539848533224,194.36236220562844
233.9171224253466,194.97949365558534
235.19294712898792,195.4389917896251
237.01366854651766,196.2769713951987
239.65889987619224,199.65501405803818
238.3296110285081,198.37505616148118
238.04098227749864,197.09390732441955
235.9816396645242,196.78717249064061
235.9903017864816,196.65018082149993
236.419950563671,197.19202457988473
237.17912027906948,198.22599837917699
238.06299487403925,198.61366653566753
238.40046994976424,196.284425250429
237.0628991590877,193.9665906606657
236.25969672667657,192.7309124598317
237.95921463703624,193.7504799185523
238.17984389141526,194.03890700951456
237.89854559447315,192.41154700165671
236.35376406853607,191.47004628982586
233.71216960402117,189.05458396272772
233.68150803863065,190.8303819312491
235.64530678267946,193.3098403509867
233.27011852655687,191.14723933607954
234.66491346079073,193.6951446173397
236.04638897948016,191.51538568002638
235.0282512294487,191.55331461179873
232.81097311028677,188.84456257357576
231.92649163401822,188.37615091010963
230.88685062664598,188.4777174219268
230.3491718985723,189.17252651268652
232.46772670388316,190.24104910365168
233.8833725734415,188.87380500107022
236.6574961782839,189.2828171428757
236.0693985341226,188.53177099348704
234.75645044318316,190.04136482961692
233.974427274342,190.7217700182225
233.39826121959086,192.36291830969816
231.64242650243625,191.35613229625872
232.8965894431374,195.09244679136162
230.73938081721334,196.3396388813414
230.74298106614413,195.98613772195168
234.33491163837988,193.95976797688851
235.45104137939055,195.99787915681037
235.62826430005407,195.88512875542648
235.556627415415,197.20361640050047
234.17662162298333,197.78331733053614
231.42516359231942,199.3293414379936
230.36283762500176,202.78691623255168
231.3060065443269,199.08910777431896
233.45913218299836,199.09273740780347
234.4443770326159,200.54729757857646
236.63856051480093,197.58125345938686
237.24862525400525,197.00123524366464
237.96512996697814,196.78515939086446
238.6743507564875,197.90488396697833
239.45965567390311,200.72463448353793
241.41675187297304,197.75542857046744
240.73455137309074,197.5239306317138
239.50059853922332,197.58774921398566
240.2001458807041,197.03502649122578
241.35634733869415,199.23418606640257
242.00943127241038,198.99008329900698
244.1610728229473,199.91402932086862
244.5575319452899,199.334588039738
244.28280563289476,201.7800410206014
241.3405480976341,200.69994439632504
241.08492589297225,201.33125041711975
239.16383690457445,205.03316570232363
239.33949912111856,202.96196490191505
238.3455383772496,204.0117139458525
238.25759737260293,203.04451825726858
235.18320132568837,203.3319786641374
233.98314485712888,204.67605694977192
235.06816367665382,201.74088341135604
235.45231502485643,199.29908816030246
234.8994429469474,200.2021587100083
232.88996160344735,200.54090521554303
231.75292911891563,200.9155766854425
234.77283367096837,199.7970707440076
239.7811114136899,197.90204300504433
240.22444225275248,196.0033115286203
239.87923535412102,191.25636816283563
240.49124504216496,192.3664611617937
238.90451069325314,195.9823713915263
239.02137055236045,192.18841395588404
237.45089819769788,196.55346940416345
235.2262031766899,196.75486569428332
234.07716602706483,196.84257980963284
232.5281743630456,195.41446868198642
231.77376643421496,196.20100929830758
232.69252756761605,193.76495714114023
229.33000041314665,191.9545014444546
227.07871486562246,191.12523601943448
226.90906296684554,191.38302063097916
226.42411701389287,192.07804244453465
226.3563475494522,192.65088512392413
226.5243642692168,195.22558976898608
228.51750235482177,199.44631179768305
227.30646708087886,197.5637886337112
225.6461521988954,197.81624924704266
227.36429055290438,198.5994833161272
227.05171486419678,200.80540326559117
224.54523957486063,202.01411979296125
223.74581485999704,202.78745846773404
224.59430542841469,204.87285511494593
220.73615945652045,204.25249411901936
222.07375685604106,204.77852659469175
222.23444431959197,209.55168529108371
221.66036206446648,212.45342840465736
222.15599589018916,212.58964047701423
222.26162344089732,212.32469595946142
222.68649570284455,210.54420104969765
222.79802947923076,209.07378620607875
222.27828408802935,211.39570032362525
223.67100570760948,210.55423475580483
221.86486357293728,208.52271461146782
221.87434596934293,210.4768016479415
224.51621055374036,207.74064994375817
224.6537548264203,209.26535862478403
225.732425102607,208.83899299487268
226.0649290694181,208.51207017516728
226.30125176298688,209.6691678657974
226.4610570201784,211.74305359651802
227.20572811420655,215.5022891426499
230.30834304338978,214.9707649578762
225.77387100824927,215.95583639563705
225.5750554958573,216.43812556363886
225.919616314964,215.18011850287064
227.37875314963813,217.60887937702037
228.03667102643766,217.21088945179824
228.79525947124284,216.4955436691551
229.2345912264557,218.52501220234444
226.59698713087147,218.4855683611962
225.30915595474437,218.92362959165746
222.33971159628038,217.38613243449893
223.65593854025568,217.44650088288216
220.42302354536997,215.85686193375528
220.80748446735217,216.42889440952624
220.5879136671251,220.61326621758522
221.5862867068554,221.44842625274455
219.66140636419806,218.56828502494758
219.5373732865952,218.1115189442518
219.3276630022861,222.3741422652447
217.50461330997447,221.31643393746853
217.83768260467517,218.73830993832212
218.36462604078122,218.75634158689613
220.38099183195982,219.02747899513406
222.20261245655297,219.01611721213084
223.3542404132214,216.941212853968
224.04621221626462,215.46101591468832
222.98585103927755,211.80170448345905
224.93028779855945,212.26777117561704
221.91597304853573,212.03435701261213
221.4821994967826,212.55129783677668
222.20203872745205,211.46620314142638
221.1274396221703,211.25635676597224
221.47386020027054,210.73826113707935
219.10863570749333,211.19566885690924
220.19799035760036,209.37326841277954
221.28605771460482,209.09087980692425
222.03522937022117,208.77857757084692
222.14282213989233,207.37952169196257
220.69565958151145,209.11252702366284
221.5462848248177,208.00762364327375
220.69462013167143,207.8885653740367
221.54293378258177,206.84194445244418
222.28136532648793,204.66894071177484
222.5845114446667,206.20909406229188
221.21284624072217,204.939709822448
221.3481726251119,205.79301959952468
219.42272546991646,205.23339884430825
221.88706380740547,205.22769773636227
221.0394998944556,203.55077504252822
222.97556516921946,205.13324743383265
220.65748944395312,204.75785584232275
220.97642283326977,206.4934997720783
222.5659132113402,208.94451090326413
222.18996896274191,205.59442441932757
223.53348661666087,206.4049382063615
222.21567274167313,209.134954121649
222.78175013052393,207.3989479273326
225.71448777385461,206.39463357511355
224.93668227329,204.75314223419005
226.935414385815,207.1638965545138
228.42232510719043,207.12748745272182
228.47894540923355,205.1430468125731
230.39104729319865,205.49619055367845
227.9875340891343,204.18162393965846
225.8597283853594,206.40293205457462
225.35334908351118,205.5873921336406
227.76344268328748,205.86717114652689
225.44966039114829,205.27516134203992
224.9634222863196,206.76735622375972
226.25496745224137,204.1904155177102
225.59390532854542,202.85860507283186
227.97734059682713,204.30999043989058
226.8676262625291,202.57386793048502
227.55783892341137,206.80180025137273
227.75926485491993,206.5652643805541
226.97926151952785,207.37168104370062
228.02892057359296,207.32663060184674
225.76175015311952,211.84302787951228
227.02401751936551,212.48567220303585
223.5375468678781,214.51462272708918
223.13381121307995,216.29416498156857
221.83446749759636,216.49686818003926
223.28996361443217,218.36356647398128
224.62751975900196,218.75309298606817
224.18675904000355,215.8571613831259
222.08190779053498,215.5334063654664
221.90342341442175,215.30007979985413
221.63271790633618,216.84355804429802
221.57707735236949,212.00048506083974
222.20250508718945,209.25961932345197
220.9864595434622,208.10311044638783
222.95072392595782,207.73945926780573
221.6418965532689,207.53533402622563
222.25074520781644,211.08195900851305
219.76184252493408,212.70401274564674
217.47059773656943,213.87771774790724
216.98626353926724,212.6497914992695
215.27485709423252,215.66065725820286
217.0250657709573,213.74857237921682
217.02758942588045,213.10846405995443
217.7966782855176,210.4017104714353
216.78543664598567,207.53287745095324
215.94730321203974,203.42801945689658
215.98973677395583,204.8145858753075
216.37425517530275,204.32272653312654
214.5920455963488,207.1315719599613
210.78974508574044,212.56696806648858
209.82199742470618,217.88888772257317
209.5746143200692,217.33684350344376
208.18974453843347,215.71306706716183
205.06015214803853,216.73504479062277
206.116802094185,215.6121692077107
209.33162221399533,213.889650219496
208.35181021711492,215.72450920033026
208.6044552444703,213.82625047626397
207.24384841841302,211.2445269471485
206.9892548647105,212.21695011086277
205.40594556599055,212.41337714693066
203.56128618762,211.97956427179446
201.91750542705864,214.94203493326188
200.24774375675221,217.21972359838023
198.45174826336014,215.24531033128684
198.92228954129354,216.3865893985111
197.65132633696575,215.69611056703044
194.8342510228188,214.30987897271518
193.39319863996965,210.03755357131672
192.03715853031693,209.60085825132893
190.77208784663816,207.17240171860087
191.70604070368714,208.24423336542648
193.16373349855178,206.20441395203719
194.00731088208317,206.17450009832527
191.26448548316185,207.28211911303063
190.59910344145518,210.57468714388202
192.30923983866623,212.97485625164225
192.23278133462316,214.38043986401374
191.82230082928854,213.59660780440973
193.5220732791377,214.32822748208824
194.9772276945606,211.43555610171174
194.97921157245372,211.71008390964013
195.43956166709563,213.54344552428554
195.115983662965,211.44593531951355
196.2272369285127,212.04106815952736
198.34054390119894,210.16813824588172
197.15440059793468,208.1126273646432
195.8392002832525,208.12000732410144
199.79816296271082,203.72920021055546
201.8778427113896,204.4879838634202
200.93895098927993,203.66949760543346
196.8118776106829,204.279801627292
198.15597736921592,203.3942601602581
199.66615327495478,202.31196333685742
198.8863382513985,201.32084494166858
200.5190914270951,203.55475832489802
201.67587227395492,198.48084128244668
200.7421886370044,199.0975401221917
199.34879946483795,198.48616536125502
200.61505491992682,197.29736241710887
202.15105674503116,196.64847919006587
204.4511776652299,197.2984161696606
202.85601940107708,197.34026595884083
201.3184542346055,196.6031447731072
201.560986985525,196.37031199880215
199.7840638176102,196.14095871767805
198.82810712987717,193.54014173964677
202.10192228504252,198.8951588440516
204.18163969546964,200.2013634203407
201.31342845429643,203.9178766711866
202.7371963385084,205.14805467129983
199.72354965625672,202.81286078353304
201.30905358186442,206.37362158590508
201.55332484670762,204.19886425831317
199.9032062333947,202.68255325365675
202.97143136997536,202.47700810406744
202.41659287154846,206.65823350650044
199.4419216314571,206.61114987456634
197.3453283019901,207.45677199497382
196.9326280247692,206.10276239320424
195.29524878417268,205.9756526278997
199.33948630308305,206.12089516623996
197.54005416705513,206.49432120688124
193.0694425070742,210.03777625150434
192.49316388420652,209.35417392018653
190.2127975992999,209.71172459089237
190.93611299693742,209.79884145543858
190.76674825486262,210.00325200339603
190.4497836913295,211.2261324991086
190.30668931194634,209.257259689705
187.51952040467313,210.4273531645453
187.9868544502128,208.2850131409206
186.99853361400807,208.75110977069428
185.49575467217483,206.98389849675854
183.53436271020644,205.17564966390012
187.48867925126567,208.00778738674953
187.8515383845254,206.33439431712725
188.01819964314743,203.54609514488803
191.64717374566922,201.2766797767199
193.8781501977312,203.46512465685365
192.75440023733063,201.69350129797
192.52640101811636,204.2788208029774
189.73783854718266,204.68428154689286
189.85888769441152,204.31041182020437
187.96261461083282,202.7275644984194
185.71955755417403,204.39447535275994
187.992234081635,201.11176114623234
188.72922846553735,202.08806409406816
192.73885580944437,202.03408161727594
191.63296870853088,202.4638065099861
188.60712926982552,204.70340047611248
186.17197775060444,203.81347278620416
187.2270108592942,203.65274718489255
190.39625602786973,204.3828107109705
186.2462218261417,204.60306064310998
185.69802038144172,206.22423745015138
184.1303085693575,205.69894106870356
183.61870897121838,207.28543375314266
182.3347235940343,208.3417382223381
182.61908565632393,210.29293546451098
181.9494450508709,210.90397965792488
181.82864838893653,210.32083884927184
180.68373597541728,209.6178001596622
179.55081021480854,205.10240639460866
177.9901507462946,206.13312892410198
178.90182705414895,204.50177517059325
177.27938590449347,204.45002516976996
178.43942948884754,201.73970227688616
177.34539891686973,201.30701873932506
176.34411934754488,201.08244462787482
176.54523638534502,199.95451231156972
178.57156842537822,200.75719168615908
178.18500714039337,199.3380305612264
180.3010069932405,201.20648969424414
181.27780802804944,198.90366899629095
181.81919152582358,199.00014729765667
182.54051576724544,198.48192579271458
183.30119650971375,199.86854101611155
182.02488430889304,200.31757137292112
178.57618340863038,200.43459426009315
182.6548655569404,203.11678743716064
182.72499275250635,202.8060688885883
181.40351965286703,199.74105071476274
184.00494900333987,200.3020342877229
188.82948338837528,201.62807179827482
187.71050022185395,202.46816841812813
192.06317683670017,198.22098897450124
193.88250252385052,198.2943779732665
191.9314465032333,199.205352728558
192.43504308220537,198.29620938893567
192.17613052621692,196.022426943073
194.21100088013984,198.85421030542426
192.19184194258193,196.7597194675502
192.37204297890622,196.93760006368728
192.21671739989998,199.14750520753395
192.62959997446055,199.06682021724427
190.29591753746146,197.63421350639462
190.9781874244279,198.1539016185871
188.34912638521968,199.385017849444
191.0555509758448,202.16299183472105
188.72533876684602,202.07302363905524
188.0739954792892,203.30281616586748
186.9682773316253,201.70895017559556
189.0992560833498,200.55327605156822
188.65032048251365,201.7318821597015
187.7959344923295,203.22085027179654
191.3171194024637,201.91050840202217
190.69555803739686,204.6102014568677
191.48772891418682,207.2007546438381
191.03924239768367,208.2487899903338
190.02038255202388,206.8173904727521
189.22347774171743,207.2679213894713
189.0010306630714,209.18582050720772
187.01773178172965,210.4498763534002
186.62517815241722,210.5011993548773
187.41990148205957,210.85835545520095
186.3965898838497,212.44612432071827
183.0967947547628,210.00779242574546
183.0803165408733,206.83619555144347
181.63076867772378,207.8406336255845
184.04673842567908,204.64902992629578
183.3486869450152,207.28249852867305
188.04260270771317,206.86109541295892
187.50158817646812,202.6840774789319
186.5081916228732,205.16406155391664
182.83086487309137,203.66072420300407
182.8767522190493,203.04130179910695
182.80746239583294,201.68905281934857
182.6716002848497,199.91400048676124
178.16162738212296,201.49202571921592
178.74343360002314,201.9069257935892
177.78723537461445,203.08924023230261
180.41022775250065,203.5993080392845
181.07135136130563,206.90524469071008
183.6072349719985,204.83765484086254
187.062361086544,202.91012824252746
185.4187250518651,202.71568667413231
184.21815040615672,203.2992967491821
181.85476134979223,203.4797186565313
181.60145236490231,202.70121351927253
180.923757345373,202.43132216299153
180.4184379486824,202.43993438040945
179.09978735836262,203.79177247141217
181.11602333797148,205.96200687708213
182.30215202110415,204.71545284834383
181.64510943703687,206.79491928704152
178.32686824869063,206.16703951512207
174.37266924191098,205.17221631617804
172.47966390552187,206.59937555701774
174.53906669258168,206.35644529991427
177.5433660901376,205.93510626458936
174.43817950246194,205.43802050246393
173.88196732382607,208.08989322219463
171.69487384580526,207.24285922798734
168.53270959911384,203.95166721880167
169.2193825508343,203.33311238509853
171.7523825287576,205.42642810693417
172.9763771739087,205.60489363972206
171.89373726666386,205.24450861286056
169.72374588542502,204.16593356993525
169.87666841235855,203.42904220835769
166.27279373934374,200.29720345316784
165.3048741940036,200.246074636978
168.17862697660206,201.9029998858656
172.0641490435599,199.9460797383453
171.5936950708729,197.53071841934948
173.61101283981208,198.60662911832338
173.38123862946603,197.7423323914536
172.91736753219092,195.90308272042472
174.73039741527393,195.0156249589646
173.61120221648724,196.9249529753874
170.95926582407392,198.43315042116902
172.51617264318253,200.12920080560798
174.168567118918,202.8250290351502
170.34860542950943,203.17077739341457
169.47016945470565,203.5243724255939
166.3895381450103,202.96154255206616
167.40859388236123,199.40715673423145
167.8423503913234,198.2850644844248
170.8927626280071,199.99005189721257
171.38954591360772,202.36534831389235
170.52569780066767,200.94882955651426
169.22611379665827,204.72667798632452
173.5476088977801,205.84793631790663
171.88828914355415,207.12110795364842
171.2083431791646,209.73274713655027
173.3998669092877,209.20623458340376
172.63714768817445,209.45485541899708
174.4239582277845,208.70695088660094
174.09227525680814,208.9440652718055
172.01606661712793,210.16902761753155
169.6812820948289,213.3747792067422
171.88466851257502,212.49269468885547
172.80767476849888,213.85192678040647
173.73713761975293,213.72916916042834
176.28981644161294,214.26288828794011
173.8889536876016,213.95436689725102
174.25790654901726,211.73502159202792
173.29982529967788,213.4288491948339
171.18509022748742,214.08189065825422
170.5947312756636,212.91373325967186
170.59805472752294,215.59177960070417
167.90772584686147,214.80049195817347
167.43478426914655,215.96483698762245
166.60051122700744,214.2637841063085
166.09453023561778,213.57521357306732
165.7484233931996,212.99011210213177
163.74612733783414,211.16091524780887
162.43611594659203,209.3508220639041
164.9418741955597,211.43562765615619
167.89931826167035,212.13400485060268
170.24508380760827,209.32051272937093
169.37347819937017,210.10146468604023
169.11137550062966,212.5714986943808
170.37899978853204,212.54741417444114
169.96379010844868,214.2290573412215
167.22338689033035,215.86297603802447
161.9972593535064,215.5704524277928
161.04962972214074,212.22147011280663
161.7725744007325,214.27343057890937
163.75943293198992,215.7069365007655
162.8311822615779,218.71564190786793
163.18393053578197,220.54953836659178
162.56923577610542,222.54209465632601
166.50806853685998,224.33593673593612
168.35908099989143,223.009285568058
170.63122403033924,224.54430986126496
168.11667908141,225.1695394257497
165.89795748517602,224.19042182082973
168.81930902793098,224.78109218745723
167.0198734308009,222.4888101028494
166.95566358655032,223.01735348420812
167.7495675822515,221.00655454713706
164.78010202443383,220.2296830253442
163.0650088693109,219.33420986329108
163.40523672985086,224.3018839649559
161.37330954980112,221.38610968911962
159.85514769453465,219.79456889805354
158.621057182513,223.23650524586506
159.65467333835633,220.5809017740081
158.1108170522635,218.1580233048467
158.56370367088883,219.00927082089063
159.41149259123048,218.77579742353527
159.06209898454873,220.19717773943452
159.79675316974246,218.30210854407568
158.07009477632027,216.71624894779896
158.97310434686028,218.43332466356298
158.76994612294678,219.04280433637393
163.35482066231202,218.5187353862951
162.76461624912287,217.49302076441393
165.00270928485375,214.74261148799533
167.5599036487898,217.82667571897275
164.23525443678372,216.6699341936294
165.9600544599634,218.10725073694826
165.04811601269788,217.93047112407478
165.35417475644067,217.85807340348234
165.63094741607702,217.5441729901807
164.1943130429477,219.34520586304924
161.90497951351423,218.3674891179141
160.86858150085624,219.14209502121722
161.6244260260641,218.54316809925322
165.0452366457298,216.13735701738682
161.9882451917193,217.3136372874982
161.72892055121903,215.70286751381443
161.21316636577242,218.92660750311447
163.01179112325602,219.45509126299035
164.0628192679919,219.79627419223132
163.65174402107507,216.72476248554764
164.89847308171966,217.9308648530835
163.41966306160552,219.6104213723719
163.16344361608893,221.63760787032643
163.34454319554112,221.50736875465026
163.27958587504932,223.59476423984384
163.7469338638627,222.21040000362657
161.88755203380856,220.94072708028128
157.23944916715516,220.985072031437
158.40541715309647,222.47832708271088
156.78759106315906,223.35658019049504
156.98944005510862,223.53766482062215
157.17902860768697,224.84652705611455
156.8176456399158,221.8051135853542
154.25562972125132,222.21961058381441
151.85322792080657,225.69411369606368
151.40275298357827,222.76270408820918
150.70849706674696,224.07758872228263
149.9088507825994,224.79349277352978
151.70996580544798,224.9820262724046
155.23811694759436,227.82450268650908
156.12368505103714,227.71453748348247
157.88819685372445,226.20200479915115
157.85488563397064,224.30472760081543
158.77187381978806,223.79303040763762
156.95979649863366,223.85915442740318
158.4021552994668,224.58835942141974
162.2305932833686,224.76500951725072
161.79358761885632,224.45392719647324
160.33060098854847,226.06260515001634
161.27644518628,226.54386583133322
166.32380707390087,225.3181806177555
169.0914405957685,227.6727476223054
170.4570020967886,226.75371609334033
170.28560975483666,228.38586745169994
168.7464077277162,226.41076021918582
166.72738599996387,226.2154722628157
166.91757494657404,225.79773956999233
168.75929317962797,227.2367386811671
169.73009858508712,226.24603420178568
167.22127934172929,225.8396913146487
166.7582470836814,223.24762438614587
164.07464702779856,220.94605074877506
163.5832443766502,220.45500121158003
163.1603207958095,222.08215540166313
165.1208895593656,218.97306358937576
166.47539567424644,217.942653001368
166.69069527009896,216.83982100782788
168.24976439171053,217.37730439694818
167.07741997227237,219.60212164456294
164.46672781623772,219.31724053486397
167.0582644032884,216.70777258964893
166.36257805697835,215.853724417688
166.06305063037817,214.2627849845658
166.49141857876134,216.24553145173167
164.25562595511786,213.22453175324162
162.67098955340745,216.26701689895089
161.40445452772855,215.82434644623137
160.43755977341155,217.56728897816927
159.3707960147964,219.9921943326669
161.51688877623778,214.8801724238974
159.41481608573983,215.8123123022857
158.57484828124464,212.995329195489
161.8156613284041,214.434786582066
161.43190471966318,213.34404826664496
162.14321887809675,210.2317278536305
161.48011171033144,213.38297601920985
161.49782517541755,211.45751640372873
161.83923507580263,211.59954082349992
163.5231339378855,211.6985091521292
165.6737277516353,214.98580912472656
166.60502083733,215.70796173528774
166.80026624359454,215.03403123027724
166.91809798176396,216.50916675209024
164.3729231358568,215.2338249375766
165.67068967949191,216.55885259952152
164.2566390574774,218.2789860538384
162.87103203105613,218.11435692864697
161.65184421056662,218.01040448862835
163.1270522232791,215.60171047007668
160.25301394231073,217.52503273676425
163.08937987079256,211.87148642616734
161.77527053678702,209.77767931848084
160.34500381428265,210.50203243080335
160.29420119629467,210.12093579685526
159.74200729034618,208.33817239747492
157.51673077375355,207.50470149908676
160.21947550895894,206.87476862425964
159.6938288160147,205.96192967344678
160.0037544855682,207.25356565671646
158.23297709229192,205.9329146741843
154.96765793363116,208.23195172113847
157.08940429120454,210.6726534590854
158.89129416663366,210.89619723892955
160.79135690477847,211.6072712957802
160.6470567603905,212.71731010497888
156.72233517392402,213.5004374640049
