-20,219.321
-19.375,325.624
-18.75,298.098
-18.125,524.884
-17.5,770.661
-16.875,354.813
-16.25,641.709
-15.625,746.635
-15,927.918
-14.375,628.562
-13.75,485.105
-13.125,500.295
-12.5,1065.24
-11.875,459.07
-11.25,842.697
-10.625,1140.92
-10,1695.84
-9.375,1392.11
-8.75,1423.26
-8.125,1395.43
-7.5,806.062
-6.875,755.7
-6.25,510.28
-5.625,1515.13
-5,1642.36
-4.375,2360.48
-3.75,2576.07
-3.125,2711.96
-2.5,3728.08
-1.875,4481.06
-1.25,5199.86
-0.625,5618.63
0,6718.15
0.625,6821.31
1.25,6430.77
1.875,6382.49
2.5,5360.94
3.125,4940.11
3.75,4735.12
4.375,3555.98
5,2432.75
5.625,2019.68
6.25,1069.58
6.875,897.552
7.5,1236.39
8.125,774.453
8.75,825.102
9.375,787.627
10,798.719
10.625,1102.76
11.25,735.429
11.875,510.433
12.5,690.535
13.125,326.932
13.75,716.921
14.375,1071.69
15,904.23
15.625,911.876
16.25,736.228
16.875,860.138
17.5,550.948
18.125,408.208
18.75,479.717
19.375,576.446
